token,ndocs,frequency,e,ne,eprop,freq_bins,ndocs_bins,logfreq_bins,rank,N1,N0,P1,P0,x,WOEValue,token_length,WOEAbs,flg_singleLabel,WOERanks,lengthRanks
sachdeva,1,1,0.0,1.0,0.0,0,0,0,15253,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
paulercw,1,1,0.0,1.0,0.0,0,0,0,15254,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
https,1,1,0.0,1.0,0.0,0,0,0,15255,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
constituting,1,1,1.0,0.0,1.0,0,0,0,15256,139,716,0.007194244604316547,0.0,Infinity,Infinity,12.0,Infinity,1,7.0,4.0
coenraad,1,1,0.0,1.0,0.0,0,0,0,15257,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
kerri,1,1,0.0,1.0,0.0,0,0,0,15258,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
theatrical,1,1,1.0,0.0,1.0,0,0,0,15259,139,716,0.007194244604316547,0.0,Infinity,Infinity,10.0,Infinity,1,7.0,4.0
tdickers,1,1,0.0,1.0,0.0,0,0,0,15260,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
53218,1,1,0.0,1.0,0.0,0,0,0,15261,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
fcampiglia,1,1,0.0,1.0,0.0,0,0,0,15262,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
strawberry,1,1,0.0,1.0,0.0,0,0,0,15263,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
161kv,1,1,0.0,1.0,0.0,0,0,0,15264,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
7057,1,1,0.0,1.0,0.0,0,0,0,15265,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
lk,1,1,0.0,1.0,0.0,0,0,0,15266,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,2.0,Infinity,1,0.0,2.0
baskets,1,1,1.0,0.0,1.0,0,0,0,15267,139,716,0.007194244604316547,0.0,Infinity,Infinity,7.0,Infinity,1,7.0,3.0
koepke,1,1,0.0,1.0,0.0,0,0,0,15268,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
agustin,1,1,0.0,1.0,0.0,0,0,0,15269,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
reopen,1,1,1.0,0.0,1.0,0,0,0,15270,139,716,0.007194244604316547,0.0,Infinity,Infinity,6.0,Infinity,1,7.0,3.0
crecers,1,1,1.0,0.0,1.0,0,0,0,15271,139,716,0.007194244604316547,0.0,Infinity,Infinity,7.0,Infinity,1,7.0,3.0
starckle,1,1,0.0,1.0,0.0,0,0,0,15272,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
quant,1,1,0.0,1.0,0.0,0,0,0,15273,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
outbox,1,1,0.0,1.0,0.0,0,0,0,15274,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
lawful,1,1,0.0,1.0,0.0,0,0,0,15275,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
reload,1,1,0.0,1.0,0.0,0,0,0,15276,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
kids,1,1,0.0,1.0,0.0,0,0,0,15277,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
ebouillo,1,1,0.0,1.0,0.0,0,0,0,15278,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
tnot,1,1,0.0,1.0,0.0,0,0,0,15279,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
brazaitis,1,1,0.0,1.0,0.0,0,0,0,15280,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
giselle,1,1,0.0,1.0,0.0,0,0,0,15281,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
oldak,1,1,1.0,0.0,1.0,0,0,0,15282,139,716,0.007194244604316547,0.0,Infinity,Infinity,5.0,Infinity,1,7.0,3.0
dir,1,1,0.0,1.0,0.0,0,0,0,15283,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,3.0,Infinity,1,0.0,2.0
9301,1,1,0.0,1.0,0.0,0,0,0,15284,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
realizes,1,1,0.0,1.0,0.0,0,0,0,15285,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
comb,1,1,1.0,0.0,1.0,0,0,0,15286,139,716,0.007194244604316547,0.0,Infinity,Infinity,4.0,Infinity,1,7.0,3.0
toca,1,1,0.0,1.0,0.0,0,0,0,15287,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
ireland,1,1,0.0,1.0,0.0,0,0,0,15288,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
ip136,1,1,1.0,0.0,1.0,0,0,0,15289,139,716,0.007194244604316547,0.0,Infinity,Infinity,5.0,Infinity,1,7.0,3.0
garage,1,1,1.0,0.0,1.0,0,0,0,15290,139,716,0.007194244604316547,0.0,Infinity,Infinity,6.0,Infinity,1,7.0,3.0
2177,1,1,0.0,1.0,0.0,0,0,0,15291,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
polite,1,1,1.0,0.0,1.0,0,0,0,15292,139,716,0.007194244604316547,0.0,Infinity,Infinity,6.0,Infinity,1,7.0,3.0
chunk,1,1,1.0,0.0,1.0,0,0,0,15293,139,716,0.007194244604316547,0.0,Infinity,Infinity,5.0,Infinity,1,7.0,3.0
boydh1,1,1,0.0,1.0,0.0,0,0,0,15294,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
ecuador,1,1,0.0,1.0,0.0,0,0,0,15295,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
probing,1,1,1.0,0.0,1.0,0,0,0,15296,139,716,0.007194244604316547,0.0,Infinity,Infinity,7.0,Infinity,1,7.0,3.0
katarina,1,1,0.0,1.0,0.0,0,0,0,15297,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
longmore,1,1,0.0,1.0,0.0,0,0,0,15298,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
gsullivan,1,1,0.0,1.0,0.0,0,0,0,15299,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
niyer,1,1,0.0,1.0,0.0,0,0,0,15300,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
388,1,1,1.0,0.0,1.0,0,0,0,15301,139,716,0.007194244604316547,0.0,Infinity,Infinity,3.0,Infinity,1,7.0,2.0
rejecting,1,1,0.0,1.0,0.0,0,0,0,15302,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
villanueva,1,1,0.0,1.0,0.0,0,0,0,15303,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
regret,1,1,0.0,1.0,0.0,0,0,0,15304,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
waddingtonr,1,1,0.0,1.0,0.0,0,0,0,15305,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,11.0,Infinity,1,0.0,4.0
ktycholiz,1,1,0.0,1.0,0.0,0,0,0,15306,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
rjszymanski,1,1,0.0,1.0,0.0,0,0,0,15307,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,11.0,Infinity,1,0.0,4.0
4q00,1,1,1.0,0.0,1.0,0,0,0,15308,139,716,0.007194244604316547,0.0,Infinity,Infinity,4.0,Infinity,1,7.0,3.0
outrace,1,1,1.0,0.0,1.0,0,0,0,15309,139,716,0.007194244604316547,0.0,Infinity,Infinity,7.0,Infinity,1,7.0,3.0
rake,1,1,1.0,0.0,1.0,0,0,0,15310,139,716,0.007194244604316547,0.0,Infinity,Infinity,4.0,Infinity,1,7.0,3.0
jenks,1,1,1.0,0.0,1.0,0,0,0,15311,139,716,0.007194244604316547,0.0,Infinity,Infinity,5.0,Infinity,1,7.0,3.0
upholds,1,1,0.0,1.0,0.0,0,0,0,15312,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
overlays,1,1,0.0,1.0,0.0,0,0,0,15313,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
ness,1,1,0.0,1.0,0.0,0,0,0,15314,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
shea,1,1,1.0,0.0,1.0,0,0,0,15315,139,716,0.007194244604316547,0.0,Infinity,Infinity,4.0,Infinity,1,7.0,3.0
70mm,1,1,1.0,0.0,1.0,0,0,0,15316,139,716,0.007194244604316547,0.0,Infinity,Infinity,4.0,Infinity,1,7.0,3.0
privatise,1,1,0.0,1.0,0.0,0,0,0,15317,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
mohan,1,1,0.0,1.0,0.0,0,0,0,15318,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
accountable,1,1,1.0,0.0,1.0,0,0,0,15319,139,716,0.007194244604316547,0.0,Infinity,Infinity,11.0,Infinity,1,7.0,4.0
citi,1,1,1.0,0.0,1.0,0,0,0,15320,139,716,0.007194244604316547,0.0,Infinity,Infinity,4.0,Infinity,1,7.0,3.0
insufficient,1,1,1.0,0.0,1.0,0,0,0,15321,139,716,0.007194244604316547,0.0,Infinity,Infinity,12.0,Infinity,1,7.0,4.0
clocks,1,1,1.0,0.0,1.0,0,0,0,15322,139,716,0.007194244604316547,0.0,Infinity,Infinity,6.0,Infinity,1,7.0,3.0
beeper,1,1,0.0,1.0,0.0,0,0,0,15323,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
dalila,1,1,0.0,1.0,0.0,0,0,0,15324,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
resid,1,1,0.0,1.0,0.0,0,0,0,15325,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
lovers,1,1,1.0,0.0,1.0,0,0,0,15326,139,716,0.007194244604316547,0.0,Infinity,Infinity,6.0,Infinity,1,7.0,3.0
tomen,1,1,0.0,1.0,0.0,0,0,0,15327,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
mcdaniel,1,1,1.0,0.0,1.0,0,0,0,15328,139,716,0.007194244604316547,0.0,Infinity,Infinity,8.0,Infinity,1,7.0,3.0
hohl,1,1,1.0,0.0,1.0,0,0,0,15329,139,716,0.007194244604316547,0.0,Infinity,Infinity,4.0,Infinity,1,7.0,3.0
3103,1,1,0.0,1.0,0.0,0,0,0,15330,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
academia,1,1,0.0,1.0,0.0,0,0,0,15331,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
kolle,1,1,0.0,1.0,0.0,0,0,0,15332,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
appreciates,1,1,1.0,0.0,1.0,0,0,0,15333,139,716,0.007194244604316547,0.0,Infinity,Infinity,11.0,Infinity,1,7.0,4.0
whats,1,1,0.0,1.0,0.0,0,0,0,15334,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
forbade,1,1,0.0,1.0,0.0,0,0,0,15335,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
endecogroup,1,1,0.0,1.0,0.0,0,0,0,15336,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,11.0,Infinity,1,0.0,4.0
19e,1,1,0.0,1.0,0.0,0,0,0,15337,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,3.0,Infinity,1,0.0,2.0
4139,1,1,0.0,1.0,0.0,0,0,0,15338,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
shave,1,1,1.0,0.0,1.0,0,0,0,15339,139,716,0.007194244604316547,0.0,Infinity,Infinity,5.0,Infinity,1,7.0,3.0
radanovich,1,1,1.0,0.0,1.0,0,0,0,15340,139,716,0.007194244604316547,0.0,Infinity,Infinity,10.0,Infinity,1,7.0,4.0
borrow,1,1,1.0,0.0,1.0,0,0,0,15341,139,716,0.007194244604316547,0.0,Infinity,Infinity,6.0,Infinity,1,7.0,3.0
268991,1,1,0.0,1.0,0.0,0,0,0,15342,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
resemble,1,1,1.0,0.0,1.0,0,0,0,15343,139,716,0.007194244604316547,0.0,Infinity,Infinity,8.0,Infinity,1,7.0,3.0
4302,1,1,0.0,1.0,0.0,0,0,0,15344,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
recognizes,1,1,1.0,0.0,1.0,0,0,0,15345,139,716,0.007194244604316547,0.0,Infinity,Infinity,10.0,Infinity,1,7.0,4.0
schmeltzer,1,1,0.0,1.0,0.0,0,0,0,15346,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
talento,1,1,0.0,1.0,0.0,0,0,0,15347,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
sigmaxaa,1,1,0.0,1.0,0.0,0,0,0,15348,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
ouc,1,1,1.0,0.0,1.0,0,0,0,15349,139,716,0.007194244604316547,0.0,Infinity,Infinity,3.0,Infinity,1,7.0,2.0
9213,1,1,0.0,1.0,0.0,0,0,0,15350,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
loeffler,1,1,1.0,0.0,1.0,0,0,0,15351,139,716,0.007194244604316547,0.0,Infinity,Infinity,8.0,Infinity,1,7.0,3.0
953,1,1,0.0,1.0,0.0,0,0,0,15352,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,3.0,Infinity,1,0.0,2.0
norris,1,1,1.0,0.0,1.0,0,0,0,15353,139,716,0.007194244604316547,0.0,Infinity,Infinity,6.0,Infinity,1,7.0,3.0
pbryce7661,1,1,0.0,1.0,0.0,0,0,0,15354,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
saver,1,1,1.0,0.0,1.0,0,0,0,15355,139,716,0.007194244604316547,0.0,Infinity,Infinity,5.0,Infinity,1,7.0,3.0
abide,1,1,0.0,1.0,0.0,0,0,0,15356,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
streaked,1,1,1.0,0.0,1.0,0,0,0,15357,139,716,0.007194244604316547,0.0,Infinity,Infinity,8.0,Infinity,1,7.0,3.0
cholmes,1,1,0.0,1.0,0.0,0,0,0,15358,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
leboe,1,1,0.0,1.0,0.0,0,0,0,15359,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
probobly,1,1,0.0,1.0,0.0,0,0,0,15360,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
268999,1,1,0.0,1.0,0.0,0,0,0,15361,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
passive,1,1,1.0,0.0,1.0,0,0,0,15362,139,716,0.007194244604316547,0.0,Infinity,Infinity,7.0,Infinity,1,7.0,3.0
rcsc,1,1,0.0,1.0,0.0,0,0,0,15363,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
5727,1,1,0.0,1.0,0.0,0,0,0,15364,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
spatti,1,1,0.0,1.0,0.0,0,0,0,15365,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
transformative,1,1,0.0,1.0,0.0,0,0,0,15366,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,14.0,Infinity,1,0.0,4.0
hearts,1,1,0.0,1.0,0.0,0,0,0,15367,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
innercite,1,1,0.0,1.0,0.0,0,0,0,15368,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
kalkman,1,1,0.0,1.0,0.0,0,0,0,15369,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
670,1,1,0.0,1.0,0.0,0,0,0,15370,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,3.0,Infinity,1,0.0,2.0
3059,1,1,1.0,0.0,1.0,0,0,0,15371,139,716,0.007194244604316547,0.0,Infinity,Infinity,4.0,Infinity,1,7.0,3.0
willy,1,1,1.0,0.0,1.0,0,0,0,15372,139,716,0.007194244604316547,0.0,Infinity,Infinity,5.0,Infinity,1,7.0,3.0
petitioned,1,1,0.0,1.0,0.0,0,0,0,15373,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
disproportionately,1,1,1.0,0.0,1.0,0,0,0,15374,139,716,0.007194244604316547,0.0,Infinity,Infinity,18.0,Infinity,1,7.0,4.0
cmalugani,1,1,0.0,1.0,0.0,0,0,0,15375,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
stymie,1,1,0.0,1.0,0.0,0,0,0,15376,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
ethnically,1,1,0.0,1.0,0.0,0,0,0,15377,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
nicholson,1,1,0.0,1.0,0.0,0,0,0,15378,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
monk,1,1,0.0,1.0,0.0,0,0,0,15379,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
mial,1,1,0.0,1.0,0.0,0,0,0,15380,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
migrated,1,1,0.0,1.0,0.0,0,0,0,15381,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
wilfrid,1,1,1.0,0.0,1.0,0,0,0,15382,139,716,0.007194244604316547,0.0,Infinity,Infinity,7.0,Infinity,1,7.0,3.0
panoply,1,1,1.0,0.0,1.0,0,0,0,15383,139,716,0.007194244604316547,0.0,Infinity,Infinity,7.0,Infinity,1,7.0,3.0
metts,1,1,0.0,1.0,0.0,0,0,0,15384,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
unrestriction,1,1,0.0,1.0,0.0,0,0,0,15385,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,13.0,Infinity,1,0.0,4.0
devetski,1,1,0.0,1.0,0.0,0,0,0,15386,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
10230119,1,1,0.0,1.0,0.0,0,0,0,15387,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
wesandsons,1,1,0.0,1.0,0.0,0,0,0,15388,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
mwnayden,1,1,1.0,0.0,1.0,0,0,0,15389,139,716,0.007194244604316547,0.0,Infinity,Infinity,8.0,Infinity,1,7.0,3.0
spurs,1,1,0.0,1.0,0.0,0,0,0,15390,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
galdo,1,1,0.0,1.0,0.0,0,0,0,15391,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
aderholt,1,1,1.0,0.0,1.0,0,0,0,15392,139,716,0.007194244604316547,0.0,Infinity,Infinity,8.0,Infinity,1,7.0,3.0
transacciones,1,1,0.0,1.0,0.0,0,0,0,15393,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,13.0,Infinity,1,0.0,4.0
congrats,1,1,0.0,1.0,0.0,0,0,0,15394,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
photocopying,1,1,1.0,0.0,1.0,0,0,0,15395,139,716,0.007194244604316547,0.0,Infinity,Infinity,12.0,Infinity,1,7.0,4.0
kearney,1,1,0.0,1.0,0.0,0,0,0,15396,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
gatthering,1,1,0.0,1.0,0.0,0,0,0,15397,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
y13,1,1,1.0,0.0,1.0,0,0,0,15398,139,716,0.007194244604316547,0.0,Infinity,Infinity,3.0,Infinity,1,7.0,2.0
mitsuru,1,1,0.0,1.0,0.0,0,0,0,15399,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
3000,1,1,0.0,1.0,0.0,0,0,0,15400,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
madhur,1,1,0.0,1.0,0.0,0,0,0,15401,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
bischak,1,1,0.0,1.0,0.0,0,0,0,15402,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
3834a,1,1,0.0,1.0,0.0,0,0,0,15403,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
visioncast,1,1,1.0,0.0,1.0,0,0,0,15404,139,716,0.007194244604316547,0.0,Infinity,Infinity,10.0,Infinity,1,7.0,4.0
basketball,1,1,1.0,0.0,1.0,0,0,0,15405,139,716,0.007194244604316547,0.0,Infinity,Infinity,10.0,Infinity,1,7.0,4.0
truillo,1,1,1.0,0.0,1.0,0,0,0,15406,139,716,0.007194244604316547,0.0,Infinity,Infinity,7.0,Infinity,1,7.0,3.0
negating,1,1,1.0,0.0,1.0,0,0,0,15407,139,716,0.007194244604316547,0.0,Infinity,Infinity,8.0,Infinity,1,7.0,3.0
3dec,1,1,0.0,1.0,0.0,0,0,0,15408,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
arturo,1,1,0.0,1.0,0.0,0,0,0,15409,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
50gw,1,1,0.0,1.0,0.0,0,0,0,15410,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,4.0,Infinity,1,0.0,3.0
priceline,1,1,1.0,0.0,1.0,0,0,0,15411,139,716,0.007194244604316547,0.0,Infinity,Infinity,9.0,Infinity,1,7.0,3.0
uttered,1,1,1.0,0.0,1.0,0,0,0,15412,139,716,0.007194244604316547,0.0,Infinity,Infinity,7.0,Infinity,1,7.0,3.0
refco,1,1,0.0,1.0,0.0,0,0,0,15413,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
silhouettes,1,1,1.0,0.0,1.0,0,0,0,15414,139,716,0.007194244604316547,0.0,Infinity,Infinity,11.0,Infinity,1,7.0,4.0
wbyrne,1,1,0.0,1.0,0.0,0,0,0,15415,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
portals,1,1,0.0,1.0,0.0,0,0,0,15416,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,7.0,Infinity,1,0.0,3.0
supervisory,1,1,0.0,1.0,0.0,0,0,0,15417,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,11.0,Infinity,1,0.0,4.0
emailfares,1,1,0.0,1.0,0.0,0,0,0,15418,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
winckowski,1,1,0.0,1.0,0.0,0,0,0,15419,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,10.0,Infinity,1,0.0,4.0
davidi,1,1,0.0,1.0,0.0,0,0,0,15420,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
shane,1,1,0.0,1.0,0.0,0,0,0,15421,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
cookbook,1,1,1.0,0.0,1.0,0,0,0,15422,139,716,0.007194244604316547,0.0,Infinity,Infinity,8.0,Infinity,1,7.0,3.0
hardship,1,1,1.0,0.0,1.0,0,0,0,15423,139,716,0.007194244604316547,0.0,Infinity,Infinity,8.0,Infinity,1,7.0,3.0
amarco,1,1,0.0,1.0,0.0,0,0,0,15424,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,6.0,Infinity,1,0.0,3.0
mauricio,1,1,0.0,1.0,0.0,0,0,0,15425,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,8.0,Infinity,1,0.0,3.0
nap,1,1,0.0,1.0,0.0,0,0,0,15426,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,3.0,Infinity,1,0.0,2.0
confederation,1,1,0.0,1.0,0.0,0,0,0,15427,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,13.0,Infinity,1,0.0,4.0
coincides,1,1,0.0,1.0,0.0,0,0,0,15428,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
inclement,1,1,0.0,1.0,0.0,0,0,0,15429,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,9.0,Infinity,1,0.0,3.0
sacremento,1,1,1.0,0.0,1.0,0,0,0,15430,139,716,0.007194244604316547,0.0,Infinity,Infinity,10.0,Infinity,1,7.0,4.0
puget,1,1,1.0,0.0,1.0,0,0,0,15431,139,716,0.007194244604316547,0.0,Infinity,Infinity,5.0,Infinity,1,7.0,3.0
silly,1,1,0.0,1.0,0.0,0,0,0,15432,139,716,0.0,0.0013966480446927375,-Infinity,-Infinity,5.0,Infinity,1,0.0,3.0
