token,ndocs,frequency,e,ne,eprop,freq_bins,ndocs_bins,logfreq_bins,rank,N1,N0,P1,P0,WOEValue,token_length,WOEAbs,flg_singleLabel
tonai,1,1,0.0,1.0,0.0,0,0,0,18991,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
webcast,1,1,0.0,1.0,0.0,0,0,0,18992,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
486k,1,1,1.0,0.0,1.0,0,0,0,18993,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
weaker,1,1,1.0,0.0,1.0,0,0,0,18994,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
beatty,1,1,1.0,0.0,1.0,0,0,0,18995,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
kulkarni,1,1,0.0,1.0,0.0,0,0,0,18996,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
crestone,1,1,1.0,0.0,1.0,0,0,0,18997,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
nominally,1,1,1.0,0.0,1.0,0,0,0,18998,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
labour,1,1,0.0,1.0,0.0,0,0,0,18999,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
3905,1,1,0.0,1.0,0.0,0,0,0,19000,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
payoff,1,1,1.0,0.0,1.0,0,0,0,19001,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
contests,1,1,0.0,1.0,0.0,0,0,0,19002,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
9880,1,1,0.0,1.0,0.0,0,0,0,19003,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
tabatha,1,1,1.0,0.0,1.0,0,0,0,19004,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
cobre,1,1,0.0,1.0,0.0,0,0,0,19005,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
hottest,1,1,1.0,0.0,1.0,0,0,0,19006,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
learns,1,1,0.0,1.0,0.0,0,0,0,19007,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
pcaceo,1,1,0.0,1.0,0.0,0,0,0,19008,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
darlene,1,1,1.0,0.0,1.0,0,0,0,19009,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
horn,1,1,1.0,0.0,1.0,0,0,0,19010,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
whatcom,1,1,1.0,0.0,1.0,0,0,0,19011,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
empower,1,1,0.0,1.0,0.0,0,0,0,19012,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
becton,1,1,0.0,1.0,0.0,0,0,0,19013,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
fortnight,1,1,0.0,1.0,0.0,0,0,0,19014,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
couples,1,1,0.0,1.0,0.0,0,0,0,19015,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
jhtribulski,1,1,0.0,1.0,0.0,0,0,0,19016,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
cue,1,1,1.0,0.0,1.0,0,0,0,19017,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
etcheverry,1,1,1.0,0.0,1.0,0,0,0,19018,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
265275,1,1,0.0,1.0,0.0,0,0,0,19019,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
rajesh,1,1,0.0,1.0,0.0,0,0,0,19020,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
giftcertificate,1,1,0.0,1.0,0.0,0,0,0,19021,139,716,0.0,0.0013966480446927375,-Infinity,15.0,Infinity,1
finalisation,1,1,0.0,1.0,0.0,0,0,0,19022,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
menno,1,1,0.0,1.0,0.0,0,0,0,19023,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
legalize,1,1,0.0,1.0,0.0,0,0,0,19024,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
fluorescents,1,1,1.0,0.0,1.0,0,0,0,19025,139,716,0.007194244604316547,0.0,Infinity,12.0,Infinity,1
boasting,1,1,1.0,0.0,1.0,0,0,0,19026,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
wildness,1,1,1.0,0.0,1.0,0,0,0,19027,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
paste,1,1,0.0,1.0,0.0,0,0,0,19028,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
leyva,1,1,0.0,1.0,0.0,0,0,0,19029,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
burrelle,1,1,1.0,0.0,1.0,0,0,0,19030,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
unjustifiably,1,1,1.0,0.0,1.0,0,0,0,19031,139,716,0.007194244604316547,0.0,Infinity,13.0,Infinity,1
lwhouse,1,1,0.0,1.0,0.0,0,0,0,19032,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
principals,1,1,0.0,1.0,0.0,0,0,0,19033,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
verastegui,1,1,0.0,1.0,0.0,0,0,0,19034,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
zernicek,1,1,0.0,1.0,0.0,0,0,0,19035,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
108,1,1,1.0,0.0,1.0,0,0,0,19036,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
strategists,1,1,1.0,0.0,1.0,0,0,0,19037,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
pt1,1,1,0.0,1.0,0.0,0,0,0,19038,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
pilgrimage,1,1,1.0,0.0,1.0,0,0,0,19039,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
nasty,1,1,0.0,1.0,0.0,0,0,0,19040,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
sundays,1,1,0.0,1.0,0.0,0,0,0,19041,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
ratably,1,1,0.0,1.0,0.0,0,0,0,19042,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
houstonsymphony,1,1,0.0,1.0,0.0,0,0,0,19043,139,716,0.0,0.0013966480446927375,-Infinity,15.0,Infinity,1
boulanger,1,1,0.0,1.0,0.0,0,0,0,19044,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
133464,1,1,1.0,0.0,1.0,0,0,0,19045,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
liens,1,1,0.0,1.0,0.0,0,0,0,19046,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
rbythewood,1,1,0.0,1.0,0.0,0,0,0,19047,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
dependencies,1,1,0.0,1.0,0.0,0,0,0,19048,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
689,1,1,0.0,1.0,0.0,0,0,0,19049,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
cdanner,1,1,0.0,1.0,0.0,0,0,0,19050,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
da1ea8c0,1,1,1.0,0.0,1.0,0,0,0,19051,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
6331,1,1,0.0,1.0,0.0,0,0,0,19052,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
edp,1,1,0.0,1.0,0.0,0,0,0,19053,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
whitselk,1,1,0.0,1.0,0.0,0,0,0,19054,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
bumped,1,1,1.0,0.0,1.0,0,0,0,19055,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
blatchford,1,1,0.0,1.0,0.0,0,0,0,19056,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
foam,1,1,1.0,0.0,1.0,0,0,0,19057,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
dq,1,1,1.0,0.0,1.0,0,0,0,19058,139,716,0.007194244604316547,0.0,Infinity,2.0,Infinity,1
eb4619,1,1,0.0,1.0,0.0,0,0,0,19059,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
alteon,1,1,0.0,1.0,0.0,0,0,0,19060,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
comision,1,1,0.0,1.0,0.0,0,0,0,19061,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
backdown,1,1,0.0,1.0,0.0,0,0,0,19062,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
ngos,1,1,0.0,1.0,0.0,0,0,0,19063,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
269,1,1,0.0,1.0,0.0,0,0,0,19064,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
theater,1,1,1.0,0.0,1.0,0,0,0,19065,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
cracks,1,1,0.0,1.0,0.0,0,0,0,19066,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
cdd,1,1,0.0,1.0,0.0,0,0,0,19067,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
grobbel,1,1,0.0,1.0,0.0,0,0,0,19068,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
emergent,1,1,1.0,0.0,1.0,0,0,0,19069,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
dilemma,1,1,0.0,1.0,0.0,0,0,0,19070,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
opr,1,1,0.0,1.0,0.0,0,0,0,19071,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
casablanca,1,1,0.0,1.0,0.0,0,0,0,19072,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
pricecapcomments,1,1,1.0,0.0,1.0,0,0,0,19073,139,716,0.007194244604316547,0.0,Infinity,16.0,Infinity,1
theriot,1,1,0.0,1.0,0.0,0,0,0,19074,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
impetus,1,1,0.0,1.0,0.0,0,0,0,19075,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
lozowicki,1,1,0.0,1.0,0.0,0,0,0,19076,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
devloped,1,1,1.0,0.0,1.0,0,0,0,19077,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
fleetboston,1,1,0.0,1.0,0.0,0,0,0,19078,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
bcherry,1,1,0.0,1.0,0.0,0,0,0,19079,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
devaluations,1,1,0.0,1.0,0.0,0,0,0,19080,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
20m,1,1,0.0,1.0,0.0,0,0,0,19081,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
chimes,1,1,1.0,0.0,1.0,0,0,0,19082,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
shrunk,1,1,1.0,0.0,1.0,0,0,0,19083,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
221581,1,1,0.0,1.0,0.0,0,0,0,19084,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
zalaywan,1,1,1.0,0.0,1.0,0,0,0,19085,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
erik,1,1,0.0,1.0,0.0,0,0,0,19086,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
operationally,1,1,0.0,1.0,0.0,0,0,0,19087,139,716,0.0,0.0013966480446927375,-Infinity,13.0,Infinity,1
reveal,1,1,1.0,0.0,1.0,0,0,0,19088,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
tammie,1,1,0.0,1.0,0.0,0,0,0,19089,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
louk,1,1,0.0,1.0,0.0,0,0,0,19090,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
955,1,1,0.0,1.0,0.0,0,0,0,19091,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
ly,1,1,0.0,1.0,0.0,0,0,0,19092,139,716,0.0,0.0013966480446927375,-Infinity,2.0,Infinity,1
gio,1,1,0.0,1.0,0.0,0,0,0,19093,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
characterize,1,1,1.0,0.0,1.0,0,0,0,19094,139,716,0.007194244604316547,0.0,Infinity,12.0,Infinity,1
122,1,1,0.0,1.0,0.0,0,0,0,19095,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
bidweek,1,1,0.0,1.0,0.0,0,0,0,19096,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
publishes,1,1,1.0,0.0,1.0,0,0,0,19097,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
cooke,1,1,0.0,1.0,0.0,0,0,0,19098,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
excuse,1,1,0.0,1.0,0.0,0,0,0,19099,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
brussels,1,1,0.0,1.0,0.0,0,0,0,19100,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
bel,1,1,1.0,0.0,1.0,0,0,0,19101,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
326,1,1,1.0,0.0,1.0,0,0,0,19102,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
eb3814,1,1,0.0,1.0,0.0,0,0,0,19103,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
2s,1,1,0.0,1.0,0.0,0,0,0,19104,139,716,0.0,0.0013966480446927375,-Infinity,2.0,Infinity,1
medicines,1,1,0.0,1.0,0.0,0,0,0,19105,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
plimpton,1,1,0.0,1.0,0.0,0,0,0,19106,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
9888,1,1,0.0,1.0,0.0,0,0,0,19107,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
institutionalising,1,1,0.0,1.0,0.0,0,0,0,19108,139,716,0.0,0.0013966480446927375,-Infinity,18.0,Infinity,1
gratified,1,1,1.0,0.0,1.0,0,0,0,19109,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
magnificent,1,1,0.0,1.0,0.0,0,0,0,19110,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
4q,1,1,0.0,1.0,0.0,0,0,0,19111,139,716,0.0,0.0013966480446927375,-Infinity,2.0,Infinity,1
einsightsales,1,1,0.0,1.0,0.0,0,0,0,19112,139,716,0.0,0.0013966480446927375,-Infinity,13.0,Infinity,1
rlarson,1,1,0.0,1.0,0.0,0,0,0,19113,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
conducts,1,1,0.0,1.0,0.0,0,0,0,19114,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
hazardous,1,1,0.0,1.0,0.0,0,0,0,19115,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
uncovered,1,1,1.0,0.0,1.0,0,0,0,19116,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
nod,1,1,0.0,1.0,0.0,0,0,0,19117,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
3819,1,1,0.0,1.0,0.0,0,0,0,19118,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
fapsa,1,1,1.0,0.0,1.0,0,0,0,19119,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
eberlin,1,1,0.0,1.0,0.0,0,0,0,19120,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
7620,1,1,1.0,0.0,1.0,0,0,0,19121,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
recieved,1,1,0.0,1.0,0.0,0,0,0,19122,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
laughing,1,1,1.0,0.0,1.0,0,0,0,19123,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
interconnected,1,1,1.0,0.0,1.0,0,0,0,19124,139,716,0.007194244604316547,0.0,Infinity,14.0,Infinity,1
noone,1,1,0.0,1.0,0.0,0,0,0,19125,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
neste,1,1,0.0,1.0,0.0,0,0,0,19126,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
5301,1,1,0.0,1.0,0.0,0,0,0,19127,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
abruptly,1,1,1.0,0.0,1.0,0,0,0,19128,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
3893,1,1,0.0,1.0,0.0,0,0,0,19129,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
andhopefully,1,1,0.0,1.0,0.0,0,0,0,19130,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
tbeach,1,1,0.0,1.0,0.0,0,0,0,19131,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
266755,1,1,0.0,1.0,0.0,0,0,0,19132,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
jlinam,1,1,0.0,1.0,0.0,0,0,0,19133,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
onidesigns,1,1,0.0,1.0,0.0,0,0,0,19134,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
wilk,1,1,0.0,1.0,0.0,0,0,0,19135,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
swagner,1,1,0.0,1.0,0.0,0,0,0,19136,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
gratitude,1,1,1.0,0.0,1.0,0,0,0,19137,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
fulkerson,1,1,1.0,0.0,1.0,0,0,0,19138,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
duplicate,1,1,0.0,1.0,0.0,0,0,0,19139,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
iuo,1,1,1.0,0.0,1.0,0,0,0,19140,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
whitcomb,1,1,0.0,1.0,0.0,0,0,0,19141,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
strom,1,1,1.0,0.0,1.0,0,0,0,19142,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
renters,1,1,1.0,0.0,1.0,0,0,0,19143,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
slocum,1,1,0.0,1.0,0.0,0,0,0,19144,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
betting,1,1,0.0,1.0,0.0,0,0,0,19145,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
nissenbaum,1,1,1.0,0.0,1.0,0,0,0,19146,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
december15th,1,1,0.0,1.0,0.0,0,0,0,19147,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
traveled,1,1,0.0,1.0,0.0,0,0,0,19148,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
wfcatoe,1,1,0.0,1.0,0.0,0,0,0,19149,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
penitent,1,1,1.0,0.0,1.0,0,0,0,19150,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
opt12142000,1,1,0.0,1.0,0.0,0,0,0,19151,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
jamaludin,1,1,0.0,1.0,0.0,0,0,0,19152,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
carin,1,1,0.0,1.0,0.0,0,0,0,19153,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
democratize,1,1,0.0,1.0,0.0,0,0,0,19154,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
brownwoodlaw,1,1,0.0,1.0,0.0,0,0,0,19155,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
3220,1,1,0.0,1.0,0.0,0,0,0,19156,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
queueing,1,1,1.0,0.0,1.0,0,0,0,19157,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
beckycrum,1,1,0.0,1.0,0.0,0,0,0,19158,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
candy,1,1,0.0,1.0,0.0,0,0,0,19159,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
1978,1,1,0.0,1.0,0.0,0,0,0,19160,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
neutral,1,1,0.0,1.0,0.0,0,0,0,19161,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
georgetown,1,1,0.0,1.0,0.0,0,0,0,19162,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
unaware,1,1,0.0,1.0,0.0,0,0,0,19163,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
185c,1,1,0.0,1.0,0.0,0,0,0,19164,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
9990,1,1,0.0,1.0,0.0,0,0,0,19165,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
diamonds,1,1,1.0,0.0,1.0,0,0,0,19166,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
gasx,1,1,0.0,1.0,0.0,0,0,0,19167,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
hike,1,1,1.0,0.0,1.0,0,0,0,19168,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
susceptible,1,1,1.0,0.0,1.0,0,0,0,19169,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
overcollections,1,1,0.0,1.0,0.0,0,0,0,19170,139,716,0.0,0.0013966480446927375,-Infinity,15.0,Infinity,1
dgarber,1,1,0.0,1.0,0.0,0,0,0,19171,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
bg,1,1,0.0,1.0,0.0,0,0,0,19172,139,716,0.0,0.0013966480446927375,-Infinity,2.0,Infinity,1
organizad,1,1,0.0,1.0,0.0,0,0,0,19173,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
passionate,1,1,1.0,0.0,1.0,0,0,0,19174,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
louder,1,1,1.0,0.0,1.0,0,0,0,19175,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
realise,1,1,0.0,1.0,0.0,0,0,0,19176,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
dkreiman,1,1,0.0,1.0,0.0,0,0,0,19177,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
jeans,1,1,0.0,1.0,0.0,0,0,0,19178,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
jinx,1,1,1.0,0.0,1.0,0,0,0,19179,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
posturing,1,1,1.0,0.0,1.0,0,0,0,19180,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
rmp,1,1,1.0,0.0,1.0,0,0,0,19181,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
affords,1,1,1.0,0.0,1.0,0,0,0,19182,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
globalization,1,1,1.0,0.0,1.0,0,0,0,19183,139,716,0.007194244604316547,0.0,Infinity,13.0,Infinity,1
desirable,1,1,1.0,0.0,1.0,0,0,0,19184,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
clamp,1,1,0.0,1.0,0.0,0,0,0,19185,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
impexp,1,1,0.0,1.0,0.0,0,0,0,19186,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
436,1,1,1.0,0.0,1.0,0,0,0,19187,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
affaires,1,1,0.0,1.0,0.0,0,0,0,19188,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
nk,1,1,0.0,1.0,0.0,0,0,0,19189,139,716,0.0,0.0013966480446927375,-Infinity,2.0,Infinity,1
01c0d9ac,1,1,0.0,1.0,0.0,0,0,0,19190,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
dragging,1,1,0.0,1.0,0.0,0,0,0,19191,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
irish,1,1,1.0,0.0,1.0,0,0,0,19192,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
sb39x,1,1,1.0,0.0,1.0,0,0,0,19193,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
i00,1,1,1.0,0.0,1.0,0,0,0,19194,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
minimizing,1,1,1.0,0.0,1.0,0,0,0,19195,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
corry,1,1,0.0,1.0,0.0,0,0,0,19196,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
5992,1,1,1.0,0.0,1.0,0,0,0,19197,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
5200,1,1,1.0,0.0,1.0,0,0,0,19198,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
takashimaya,1,1,1.0,0.0,1.0,0,0,0,19199,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
thick,1,1,1.0,0.0,1.0,0,0,0,19200,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
schlesinger,1,1,1.0,0.0,1.0,0,0,0,19201,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
aim,1,1,0.0,1.0,0.0,0,0,0,19202,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
tails,1,1,0.0,1.0,0.0,0,0,0,19203,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
disneyland,1,1,1.0,0.0,1.0,0,0,0,19204,139,716,0.007194244604316547,0.0,Infinity,10.0,Infinity,1
jherrera,1,1,0.0,1.0,0.0,0,0,0,19205,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
wrp,1,1,0.0,1.0,0.0,0,0,0,19206,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
moskowitz,1,1,0.0,1.0,0.0,0,0,0,19207,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
lizak,1,1,0.0,1.0,0.0,0,0,0,19208,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
appraiser,1,1,1.0,0.0,1.0,0,0,0,19209,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
